,Outbreak,Country/Region,Province/State,Date,Recovered,Country,Region,Population,Area (sq. mi.),Pop. Density (per sq. mi.),Coastline (coast/area ratio),Net migration,Infant mortality (per 1000 births),GDP ($ per capita),Literacy (%),Phones (per 1000),Arable (%),Crops (%),Other (%),Climate,Birthrate,Deathrate,Agriculture,Industry,Service,Recovered_transformed,Month,Week,Recovered_Lag_5,Recovered_Transformed_Lag_5,Recovered_Lag_4,Recovered_Transformed_Lag_4,Recovered_Lag_3,Recovered_Transformed_Lag_3,Recovered_Lag_2,Recovered_Transformed_Lag_2,Recovered_Lag_1,Recovered_Transformed_Lag_1,Outbreak_enc,Country_enc,Region_enc
414,COVID_2019,Benin,all,2020-04-01,1.0,Benin,SUB-SAHARAN AFRICA                 ,7862944.0,112620.0,"69,8","0,11",0,85,1100.0,"40,9","9,7","18,08","2,4","79,52",2,"38,85","12,22","0,316","0,138","0,546",5e-06,4,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5e-06,0,16,10
415,COVID_2019,Benin,all,2020-04-02,1.0,Benin,SUB-SAHARAN AFRICA                 ,7862944.0,112620.0,"69,8","0,11",0,85,1100.0,"40,9","9,7","18,08","2,4","79,52",2,"38,85","12,22","0,316","0,138","0,546",5e-06,4,14,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5e-06,1.0,5e-06,0,16,10
416,COVID_2019,Benin,all,2020-04-03,2.0,Benin,SUB-SAHARAN AFRICA                 ,7862944.0,112620.0,"69,8","0,11",0,85,1100.0,"40,9","9,7","18,08","2,4","79,52",2,"38,85","12,22","0,316","0,138","0,546",1e-05,4,14,0.0,0.0,0.0,0.0,1.0,5e-06,1.0,5e-06,1.0,5e-06,0,16,10
417,COVID_2019,Benin,all,2020-04-04,2.0,Benin,SUB-SAHARAN AFRICA                 ,7862944.0,112620.0,"69,8","0,11",0,85,1100.0,"40,9","9,7","18,08","2,4","79,52",2,"38,85","12,22","0,316","0,138","0,546",1e-05,4,14,0.0,0.0,1.0,5e-06,1.0,5e-06,1.0,5e-06,2.0,1e-05,0,16,10
418,COVID_2019,Benin,all,2020-04-05,5.0,Benin,SUB-SAHARAN AFRICA                 ,7862944.0,112620.0,"69,8","0,11",0,85,1100.0,"40,9","9,7","18,08","2,4","79,52",2,"38,85","12,22","0,316","0,138","0,546",2.5e-05,4,14,1.0,5e-06,1.0,5e-06,1.0,5e-06,2.0,1e-05,2.0,1e-05,0,16,10
419,COVID_2019,Benin,all,2020-04-06,5.0,Benin,SUB-SAHARAN AFRICA                 ,7862944.0,112620.0,"69,8","0,11",0,85,1100.0,"40,9","9,7","18,08","2,4","79,52",2,"38,85","12,22","0,316","0,138","0,546",2.5e-05,4,15,1.0,5e-06,1.0,5e-06,2.0,1e-05,2.0,1e-05,5.0,2.5e-05,0,16,10
420,COVID_2019,Bhutan,all,2020-04-02,1.0,Bhutan,ASIA (EX. NEAR EAST)         ,2279723.0,47000.0,"48,5","0,00",0,"100,44",1300.0,"42,2","14,3","3,09","0,43","96,48",2,"33,65","12,7","0,258","0,379","0,363",5e-06,4,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,17,0
421,COVID_2019,Bhutan,all,2020-04-03,2.0,Bhutan,ASIA (EX. NEAR EAST)         ,2279723.0,47000.0,"48,5","0,00",0,"100,44",1300.0,"42,2","14,3","3,09","0,43","96,48",2,"33,65","12,7","0,258","0,379","0,363",1e-05,4,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5e-06,0,17,0
422,COVID_2019,Bhutan,all,2020-04-04,2.0,Bhutan,ASIA (EX. NEAR EAST)         ,2279723.0,47000.0,"48,5","0,00",0,"100,44",1300.0,"42,2","14,3","3,09","0,43","96,48",2,"33,65","12,7","0,258","0,379","0,363",1e-05,4,14,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5e-06,2.0,1e-05,0,17,0
423,COVID_2019,Bhutan,all,2020-04-05,2.0,Bhutan,ASIA (EX. NEAR EAST)         ,2279723.0,47000.0,"48,5","0,00",0,"100,44",1300.0,"42,2","14,3","3,09","0,43","96,48",2,"33,65","12,7","0,258","0,379","0,363",1e-05,4,14,0.0,0.0,0.0,0.0,1.0,5e-06,2.0,1e-05,2.0,1e-05,0,17,0
424,COVID_2019,Bhutan,all,2020-04-06,2.0,Bhutan,ASIA (EX. NEAR EAST)         ,2279723.0,47000.0,"48,5","0,00",0,"100,44",1300.0,"42,2","14,3","3,09","0,43","96,48",2,"33,65","12,7","0,258","0,379","0,363",1e-05,4,15,0.0,0.0,1.0,5e-06,2.0,1e-05,2.0,1e-05,2.0,1e-05,0,17,0
425,COVID_2019,Bolivia,all,2020-04-01,1.0,Bolivia,LATIN AMER. & CARIB    ,8989046.0,1098580.0,"8,2","0,00","-1,32","53,11",2400.0,"87,2","71,9","2,67","0,19","97,14","1,5","23,3","7,53","0,128","0,352","0,52",5e-06,4,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,18,4
426,COVID_2019,Bolivia,all,2020-04-02,1.0,Bolivia,LATIN AMER. & CARIB    ,8989046.0,1098580.0,"8,2","0,00","-1,32","53,11",2400.0,"87,2","71,9","2,67","0,19","97,14","1,5","23,3","7,53","0,128","0,352","0,52",5e-06,4,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5e-06,0,18,4
427,COVID_2019,Bolivia,all,2020-04-03,1.0,Bolivia,LATIN AMER. & CARIB    ,8989046.0,1098580.0,"8,2","0,00","-1,32","53,11",2400.0,"87,2","71,9","2,67","0,19","97,14","1,5","23,3","7,53","0,128","0,352","0,52",5e-06,4,14,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5e-06,1.0,5e-06,0,18,4
428,COVID_2019,Bolivia,all,2020-04-04,1.0,Bolivia,LATIN AMER. & CARIB    ,8989046.0,1098580.0,"8,2","0,00","-1,32","53,11",2400.0,"87,2","71,9","2,67","0,19","97,14","1,5","23,3","7,53","0,128","0,352","0,52",5e-06,4,14,0.0,0.0,0.0,0.0,1.0,5e-06,1.0,5e-06,1.0,5e-06,0,18,4
429,COVID_2019,Bolivia,all,2020-04-05,2.0,Bolivia,LATIN AMER. & CARIB    ,8989046.0,1098580.0,"8,2","0,00","-1,32","53,11",2400.0,"87,2","71,9","2,67","0,19","97,14","1,5","23,3","7,53","0,128","0,352","0,52",1e-05,4,14,0.0,0.0,1.0,5e-06,1.0,5e-06,1.0,5e-06,1.0,5e-06,0,18,4
430,COVID_2019,Bolivia,all,2020-04-06,2.0,Bolivia,LATIN AMER. & CARIB    ,8989046.0,1098580.0,"8,2","0,00","-1,32","53,11",2400.0,"87,2","71,9","2,67","0,19","97,14","1,5","23,3","7,53","0,128","0,352","0,52",1e-05,4,15,1.0,5e-06,1.0,5e-06,1.0,5e-06,1.0,5e-06,2.0,1e-05,0,18,4
431,COVID_2019,Bosnia and Herzegovina,all,2020-03-17,2.0,Undefined,Others,,,,,,,,,,,,,,,,,,,1e-05,3,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,19,9
432,COVID_2019,Bosnia and Herzegovina,all,2020-03-18,2.0,Undefined,Others,,,,,,,,,,,,,,,,,,,1e-05,3,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1e-05,0,19,9
433,COVID_2019,Bosnia and Herzegovina,all,2020-03-19,2.0,Undefined,Others,,,,,,,,,,,,,,,,,,,1e-05,3,12,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1e-05,2.0,1e-05,0,19,9
434,COVID_2019,Bosnia and Herzegovina,all,2020-03-20,2.0,Undefined,Others,,,,,,,,,,,,,,,,,,,1e-05,3,12,0.0,0.0,0.0,0.0,2.0,1e-05,2.0,1e-05,2.0,1e-05,0,19,9
435,COVID_2019,Bosnia and Herzegovina,all,2020-03-21,2.0,Undefined,Others,,,,,,,,,,,,,,,,,,,1e-05,3,12,0.0,0.0,2.0,1e-05,2.0,1e-05,2.0,1e-05,2.0,1e-05,0,19,9
436,COVID_2019,Bosnia and Herzegovina,all,2020-03-22,2.0,Undefined,Others,,,,,,,,,,,,,,,,,,,1e-05,3,12,2.0,1e-05,2.0,1e-05,2.0,1e-05,2.0,1e-05,2.0,1e-05,0,19,9
437,COVID_2019,Bosnia and Herzegovina,all,2020-03-23,2.0,Undefined,Others,,,,,,,,,,,,,,,,,,,1e-05,3,13,2.0,1e-05,2.0,1e-05,2.0,1e-05,2.0,1e-05,2.0,1e-05,0,19,9
438,COVID_2019,Bosnia and Herzegovina,all,2020-03-24,2.0,Undefined,Others,,,,,,,,,,,,,,,,,,,1e-05,3,13,2.0,1e-05,2.0,1e-05,2.0,1e-05,2.0,1e-05,2.0,1e-05,0,19,9
439,COVID_2019,Bosnia and Herzegovina,all,2020-03-25,2.0,Undefined,Others,,,,,,,,,,,,,,,,,,,1e-05,3,13,2.0,1e-05,2.0,1e-05,2.0,1e-05,2.0,1e-05,2.0,1e-05,0,19,9
440,COVID_2019,Bosnia and Herzegovina,all,2020-03-26,2.0,Undefined,Others,,,,,,,,,,,,,,,,,,,1e-05,3,13,2.0,1e-05,2.0,1e-05,2.0,1e-05,2.0,1e-05,2.0,1e-05,0,19,9
441,COVID_2019,Bosnia and Herzegovina,all,2020-03-27,5.0,Undefined,Others,,,,,,,,,,,,,,,,,,,2.5e-05,3,13,2.0,1e-05,2.0,1e-05,2.0,1e-05,2.0,1e-05,2.0,1e-05,0,19,9
442,COVID_2019,Bosnia and Herzegovina,all,2020-03-28,5.0,Undefined,Others,,,,,,,,,,,,,,,,,,,2.5e-05,3,13,2.0,1e-05,2.0,1e-05,2.0,1e-05,2.0,1e-05,5.0,2.5e-05,0,19,9
443,COVID_2019,Bosnia and Herzegovina,all,2020-03-29,8.0,Undefined,Others,,,,,,,,,,,,,,,,,,,4e-05,3,13,2.0,1e-05,2.0,1e-05,2.0,1e-05,5.0,2.5e-05,5.0,2.5e-05,0,19,9
444,COVID_2019,Bosnia and Herzegovina,all,2020-03-30,17.0,Undefined,Others,,,,,,,,,,,,,,,,,,,8.5e-05,3,14,2.0,1e-05,2.0,1e-05,5.0,2.5e-05,5.0,2.5e-05,8.0,4e-05,0,19,9
445,COVID_2019,Bosnia and Herzegovina,all,2020-03-31,17.0,Undefined,Others,,,,,,,,,,,,,,,,,,,8.5e-05,3,14,2.0,1e-05,5.0,2.5e-05,5.0,2.5e-05,8.0,4e-05,17.0,8.5e-05,0,19,9
446,COVID_2019,Bosnia and Herzegovina,all,2020-04-01,19.0,Undefined,Others,,,,,,,,,,,,,,,,,,,9.5e-05,4,14,5.0,2.5e-05,5.0,2.5e-05,8.0,4e-05,17.0,8.5e-05,17.0,8.5e-05,0,19,9
447,COVID_2019,Bosnia and Herzegovina,all,2020-04-02,20.0,Undefined,Others,,,,,,,,,,,,,,,,,,,0.0001,4,14,5.0,2.5e-05,8.0,4e-05,17.0,8.5e-05,17.0,8.5e-05,19.0,9.5e-05,0,19,9
448,COVID_2019,Bosnia and Herzegovina,all,2020-04-03,27.0,Undefined,Others,,,,,,,,,,,,,,,,,,,0.000135,4,14,8.0,4e-05,17.0,8.5e-05,17.0,8.5e-05,19.0,9.5e-05,20.0,0.0001,0,19,9
449,COVID_2019,Bosnia and Herzegovina,all,2020-04-04,30.0,Undefined,Others,,,,,,,,,,,,,,,,,,,0.00015000000000000001,4,14,17.0,8.5e-05,17.0,8.5e-05,19.0,9.5e-05,20.0,0.0001,27.0,0.000135,0,19,9
450,COVID_2019,Bosnia and Herzegovina,all,2020-04-05,30.0,Undefined,Others,,,,,,,,,,,,,,,,,,,0.00015000000000000001,4,14,17.0,8.5e-05,19.0,9.5e-05,20.0,0.0001,27.0,0.000135,30.0,0.00015000000000000001,0,19,9
451,COVID_2019,Bosnia and Herzegovina,all,2020-04-06,47.0,Undefined,Others,,,,,,,,,,,,,,,,,,,0.00023500000000000002,4,15,19.0,9.5e-05,20.0,0.0001,27.0,0.000135,30.0,0.00015000000000000001,30.0,0.00015000000000000001,0,19,9
452,COVID_2019,Brazil,all,2020-03-16,1.0,Brazil,LATIN AMER. & CARIB    ,188078227.0,8511965.0,"22,1","0,09","-0,03","29,61",7600.0,"86,4","225,3","6,96","0,9","92,15",2,"16,56","6,17","0,084","0,4","0,516",5e-06,3,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20,4
453,COVID_2019,Brazil,all,2020-03-17,2.0,Brazil,LATIN AMER. & CARIB    ,188078227.0,8511965.0,"22,1","0,09","-0,03","29,61",7600.0,"86,4","225,3","6,96","0,9","92,15",2,"16,56","6,17","0,084","0,4","0,516",1e-05,3,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5e-06,0,20,4
454,COVID_2019,Brazil,all,2020-03-18,2.0,Brazil,LATIN AMER. & CARIB    ,188078227.0,8511965.0,"22,1","0,09","-0,03","29,61",7600.0,"86,4","225,3","6,96","0,9","92,15",2,"16,56","6,17","0,084","0,4","0,516",1e-05,3,12,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5e-06,2.0,1e-05,0,20,4
455,COVID_2019,Brazil,all,2020-03-19,2.0,Brazil,LATIN AMER. & CARIB    ,188078227.0,8511965.0,"22,1","0,09","-0,03","29,61",7600.0,"86,4","225,3","6,96","0,9","92,15",2,"16,56","6,17","0,084","0,4","0,516",1e-05,3,12,0.0,0.0,0.0,0.0,1.0,5e-06,2.0,1e-05,2.0,1e-05,0,20,4
456,COVID_2019,Brazil,all,2020-03-20,2.0,Brazil,LATIN AMER. & CARIB    ,188078227.0,8511965.0,"22,1","0,09","-0,03","29,61",7600.0,"86,4","225,3","6,96","0,9","92,15",2,"16,56","6,17","0,084","0,4","0,516",1e-05,3,12,0.0,0.0,1.0,5e-06,2.0,1e-05,2.0,1e-05,2.0,1e-05,0,20,4
457,COVID_2019,Brazil,all,2020-03-21,2.0,Brazil,LATIN AMER. & CARIB    ,188078227.0,8511965.0,"22,1","0,09","-0,03","29,61",7600.0,"86,4","225,3","6,96","0,9","92,15",2,"16,56","6,17","0,084","0,4","0,516",1e-05,3,12,1.0,5e-06,2.0,1e-05,2.0,1e-05,2.0,1e-05,2.0,1e-05,0,20,4
458,COVID_2019,Brazil,all,2020-03-22,2.0,Brazil,LATIN AMER. & CARIB    ,188078227.0,8511965.0,"22,1","0,09","-0,03","29,61",7600.0,"86,4","225,3","6,96","0,9","92,15",2,"16,56","6,17","0,084","0,4","0,516",1e-05,3,12,2.0,1e-05,2.0,1e-05,2.0,1e-05,2.0,1e-05,2.0,1e-05,0,20,4
459,COVID_2019,Brazil,all,2020-03-23,2.0,Brazil,LATIN AMER. & CARIB    ,188078227.0,8511965.0,"22,1","0,09","-0,03","29,61",7600.0,"86,4","225,3","6,96","0,9","92,15",2,"16,56","6,17","0,084","0,4","0,516",1e-05,3,13,2.0,1e-05,2.0,1e-05,2.0,1e-05,2.0,1e-05,2.0,1e-05,0,20,4
460,COVID_2019,Brazil,all,2020-03-24,2.0,Brazil,LATIN AMER. & CARIB    ,188078227.0,8511965.0,"22,1","0,09","-0,03","29,61",7600.0,"86,4","225,3","6,96","0,9","92,15",2,"16,56","6,17","0,084","0,4","0,516",1e-05,3,13,2.0,1e-05,2.0,1e-05,2.0,1e-05,2.0,1e-05,2.0,1e-05,0,20,4
461,COVID_2019,Brazil,all,2020-03-25,2.0,Brazil,LATIN AMER. & CARIB    ,188078227.0,8511965.0,"22,1","0,09","-0,03","29,61",7600.0,"86,4","225,3","6,96","0,9","92,15",2,"16,56","6,17","0,084","0,4","0,516",1e-05,3,13,2.0,1e-05,2.0,1e-05,2.0,1e-05,2.0,1e-05,2.0,1e-05,0,20,4
462,COVID_2019,Brazil,all,2020-03-26,6.0,Brazil,LATIN AMER. & CARIB    ,188078227.0,8511965.0,"22,1","0,09","-0,03","29,61",7600.0,"86,4","225,3","6,96","0,9","92,15",2,"16,56","6,17","0,084","0,4","0,516",3.0000000000000004e-05,3,13,2.0,1e-05,2.0,1e-05,2.0,1e-05,2.0,1e-05,2.0,1e-05,0,20,4
463,COVID_2019,Brazil,all,2020-03-27,6.0,Brazil,LATIN AMER. & CARIB    ,188078227.0,8511965.0,"22,1","0,09","-0,03","29,61",7600.0,"86,4","225,3","6,96","0,9","92,15",2,"16,56","6,17","0,084","0,4","0,516",3.0000000000000004e-05,3,13,2.0,1e-05,2.0,1e-05,2.0,1e-05,2.0,1e-05,6.0,3.0000000000000004e-05,0,20,4
464,COVID_2019,Brazil,all,2020-03-28,6.0,Brazil,LATIN AMER. & CARIB    ,188078227.0,8511965.0,"22,1","0,09","-0,03","29,61",7600.0,"86,4","225,3","6,96","0,9","92,15",2,"16,56","6,17","0,084","0,4","0,516",3.0000000000000004e-05,3,13,2.0,1e-05,2.0,1e-05,2.0,1e-05,6.0,3.0000000000000004e-05,6.0,3.0000000000000004e-05,0,20,4
465,COVID_2019,Brazil,all,2020-03-29,6.0,Brazil,LATIN AMER. & CARIB    ,188078227.0,8511965.0,"22,1","0,09","-0,03","29,61",7600.0,"86,4","225,3","6,96","0,9","92,15",2,"16,56","6,17","0,084","0,4","0,516",3.0000000000000004e-05,3,13,2.0,1e-05,2.0,1e-05,6.0,3.0000000000000004e-05,6.0,3.0000000000000004e-05,6.0,3.0000000000000004e-05,0,20,4
466,COVID_2019,Brazil,all,2020-03-30,120.0,Brazil,LATIN AMER. & CARIB    ,188078227.0,8511965.0,"22,1","0,09","-0,03","29,61",7600.0,"86,4","225,3","6,96","0,9","92,15",2,"16,56","6,17","0,084","0,4","0,516",0.0006000000000000001,3,14,2.0,1e-05,6.0,3.0000000000000004e-05,6.0,3.0000000000000004e-05,6.0,3.0000000000000004e-05,6.0,3.0000000000000004e-05,0,20,4
467,COVID_2019,Brazil,all,2020-03-31,127.0,Brazil,LATIN AMER. & CARIB    ,188078227.0,8511965.0,"22,1","0,09","-0,03","29,61",7600.0,"86,4","225,3","6,96","0,9","92,15",2,"16,56","6,17","0,084","0,4","0,516",0.000635,3,14,6.0,3.0000000000000004e-05,6.0,3.0000000000000004e-05,6.0,3.0000000000000004e-05,6.0,3.0000000000000004e-05,120.0,0.0006000000000000001,0,20,4
468,COVID_2019,Brazil,all,2020-04-01,127.0,Brazil,LATIN AMER. & CARIB    ,188078227.0,8511965.0,"22,1","0,09","-0,03","29,61",7600.0,"86,4","225,3","6,96","0,9","92,15",2,"16,56","6,17","0,084","0,4","0,516",0.000635,4,14,6.0,3.0000000000000004e-05,6.0,3.0000000000000004e-05,6.0,3.0000000000000004e-05,120.0,0.0006000000000000001,127.0,0.000635,0,20,4
469,COVID_2019,Brazil,all,2020-04-02,127.0,Brazil,LATIN AMER. & CARIB    ,188078227.0,8511965.0,"22,1","0,09","-0,03","29,61",7600.0,"86,4","225,3","6,96","0,9","92,15",2,"16,56","6,17","0,084","0,4","0,516",0.000635,4,14,6.0,3.0000000000000004e-05,6.0,3.0000000000000004e-05,120.0,0.0006000000000000001,127.0,0.000635,127.0,0.000635,0,20,4
470,COVID_2019,Brazil,all,2020-04-03,127.0,Brazil,LATIN AMER. & CARIB    ,188078227.0,8511965.0,"22,1","0,09","-0,03","29,61",7600.0,"86,4","225,3","6,96","0,9","92,15",2,"16,56","6,17","0,084","0,4","0,516",0.000635,4,14,6.0,3.0000000000000004e-05,120.0,0.0006000000000000001,127.0,0.000635,127.0,0.000635,127.0,0.000635,0,20,4
471,COVID_2019,Brazil,all,2020-04-04,127.0,Brazil,LATIN AMER. & CARIB    ,188078227.0,8511965.0,"22,1","0,09","-0,03","29,61",7600.0,"86,4","225,3","6,96","0,9","92,15",2,"16,56","6,17","0,084","0,4","0,516",0.000635,4,14,120.0,0.0006000000000000001,127.0,0.000635,127.0,0.000635,127.0,0.000635,127.0,0.000635,0,20,4
472,COVID_2019,Brazil,all,2020-04-05,127.0,Brazil,LATIN AMER. & CARIB    ,188078227.0,8511965.0,"22,1","0,09","-0,03","29,61",7600.0,"86,4","225,3","6,96","0,9","92,15",2,"16,56","6,17","0,084","0,4","0,516",0.000635,4,14,127.0,0.000635,127.0,0.000635,127.0,0.000635,127.0,0.000635,127.0,0.000635,0,20,4
473,COVID_2019,Brazil,all,2020-04-06,127.0,Brazil,LATIN AMER. & CARIB    ,188078227.0,8511965.0,"22,1","0,09","-0,03","29,61",7600.0,"86,4","225,3","6,96","0,9","92,15",2,"16,56","6,17","0,084","0,4","0,516",0.000635,4,15,127.0,0.000635,127.0,0.000635,127.0,0.000635,127.0,0.000635,127.0,0.000635,0,20,4
474,COVID_2019,Brunei,all,2020-03-20,1.0,Brunei,ASIA (EX. NEAR EAST)         ,379444.0,5770.0,"65,8","2,79","3,59","12,61",18600.0,"93,9","237,2","0,57","0,76","98,67",2,"18,79","3,45","0,036","0,561","0,403",5e-06,3,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,21,0
475,COVID_2019,Brunei,all,2020-03-21,2.0,Brunei,ASIA (EX. NEAR EAST)         ,379444.0,5770.0,"65,8","2,79","3,59","12,61",18600.0,"93,9","237,2","0,57","0,76","98,67",2,"18,79","3,45","0,036","0,561","0,403",1e-05,3,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5e-06,0,21,0
476,COVID_2019,Brunei,all,2020-03-22,2.0,Brunei,ASIA (EX. NEAR EAST)         ,379444.0,5770.0,"65,8","2,79","3,59","12,61",18600.0,"93,9","237,2","0,57","0,76","98,67",2,"18,79","3,45","0,036","0,561","0,403",1e-05,3,12,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5e-06,2.0,1e-05,0,21,0
477,COVID_2019,Brunei,all,2020-03-23,2.0,Brunei,ASIA (EX. NEAR EAST)         ,379444.0,5770.0,"65,8","2,79","3,59","12,61",18600.0,"93,9","237,2","0,57","0,76","98,67",2,"18,79","3,45","0,036","0,561","0,403",1e-05,3,13,0.0,0.0,0.0,0.0,1.0,5e-06,2.0,1e-05,2.0,1e-05,0,21,0
478,COVID_2019,Brunei,all,2020-03-24,2.0,Brunei,ASIA (EX. NEAR EAST)         ,379444.0,5770.0,"65,8","2,79","3,59","12,61",18600.0,"93,9","237,2","0,57","0,76","98,67",2,"18,79","3,45","0,036","0,561","0,403",1e-05,3,13,0.0,0.0,1.0,5e-06,2.0,1e-05,2.0,1e-05,2.0,1e-05,0,21,0
479,COVID_2019,Brunei,all,2020-03-25,2.0,Brunei,ASIA (EX. NEAR EAST)         ,379444.0,5770.0,"65,8","2,79","3,59","12,61",18600.0,"93,9","237,2","0,57","0,76","98,67",2,"18,79","3,45","0,036","0,561","0,403",1e-05,3,13,1.0,5e-06,2.0,1e-05,2.0,1e-05,2.0,1e-05,2.0,1e-05,0,21,0
480,COVID_2019,Brunei,all,2020-03-26,5.0,Brunei,ASIA (EX. NEAR EAST)         ,379444.0,5770.0,"65,8","2,79","3,59","12,61",18600.0,"93,9","237,2","0,57","0,76","98,67",2,"18,79","3,45","0,036","0,561","0,403",2.5e-05,3,13,2.0,1e-05,2.0,1e-05,2.0,1e-05,2.0,1e-05,2.0,1e-05,0,21,0
481,COVID_2019,Brunei,all,2020-03-27,11.0,Brunei,ASIA (EX. NEAR EAST)         ,379444.0,5770.0,"65,8","2,79","3,59","12,61",18600.0,"93,9","237,2","0,57","0,76","98,67",2,"18,79","3,45","0,036","0,561","0,403",5.5e-05,3,13,2.0,1e-05,2.0,1e-05,2.0,1e-05,2.0,1e-05,5.0,2.5e-05,0,21,0
482,COVID_2019,Brunei,all,2020-03-28,25.0,Brunei,ASIA (EX. NEAR EAST)         ,379444.0,5770.0,"65,8","2,79","3,59","12,61",18600.0,"93,9","237,2","0,57","0,76","98,67",2,"18,79","3,45","0,036","0,561","0,403",0.000125,3,13,2.0,1e-05,2.0,1e-05,2.0,1e-05,5.0,2.5e-05,11.0,5.5e-05,0,21,0
483,COVID_2019,Brunei,all,2020-03-29,34.0,Brunei,ASIA (EX. NEAR EAST)         ,379444.0,5770.0,"65,8","2,79","3,59","12,61",18600.0,"93,9","237,2","0,57","0,76","98,67",2,"18,79","3,45","0,036","0,561","0,403",0.00017,3,13,2.0,1e-05,2.0,1e-05,5.0,2.5e-05,11.0,5.5e-05,25.0,0.000125,0,21,0
484,COVID_2019,Brunei,all,2020-03-30,38.0,Brunei,ASIA (EX. NEAR EAST)         ,379444.0,5770.0,"65,8","2,79","3,59","12,61",18600.0,"93,9","237,2","0,57","0,76","98,67",2,"18,79","3,45","0,036","0,561","0,403",0.00019,3,14,2.0,1e-05,5.0,2.5e-05,11.0,5.5e-05,25.0,0.000125,34.0,0.00017,0,21,0
485,COVID_2019,Brunei,all,2020-03-31,45.0,Brunei,ASIA (EX. NEAR EAST)         ,379444.0,5770.0,"65,8","2,79","3,59","12,61",18600.0,"93,9","237,2","0,57","0,76","98,67",2,"18,79","3,45","0,036","0,561","0,403",0.00022500000000000002,3,14,5.0,2.5e-05,11.0,5.5e-05,25.0,0.000125,34.0,0.00017,38.0,0.00019,0,21,0
486,COVID_2019,Brunei,all,2020-04-01,52.0,Brunei,ASIA (EX. NEAR EAST)         ,379444.0,5770.0,"65,8","2,79","3,59","12,61",18600.0,"93,9","237,2","0,57","0,76","98,67",2,"18,79","3,45","0,036","0,561","0,403",0.00026000000000000003,4,14,11.0,5.5e-05,25.0,0.000125,34.0,0.00017,38.0,0.00019,45.0,0.00022500000000000002,0,21,0
487,COVID_2019,Brunei,all,2020-04-02,56.0,Brunei,ASIA (EX. NEAR EAST)         ,379444.0,5770.0,"65,8","2,79","3,59","12,61",18600.0,"93,9","237,2","0,57","0,76","98,67",2,"18,79","3,45","0,036","0,561","0,403",0.00028000000000000003,4,14,25.0,0.000125,34.0,0.00017,38.0,0.00019,45.0,0.00022500000000000002,52.0,0.00026000000000000003,0,21,0
488,COVID_2019,Brunei,all,2020-04-03,65.0,Brunei,ASIA (EX. NEAR EAST)         ,379444.0,5770.0,"65,8","2,79","3,59","12,61",18600.0,"93,9","237,2","0,57","0,76","98,67",2,"18,79","3,45","0,036","0,561","0,403",0.00032500000000000004,4,14,34.0,0.00017,38.0,0.00019,45.0,0.00022500000000000002,52.0,0.00026000000000000003,56.0,0.00028000000000000003,0,21,0
489,COVID_2019,Brunei,all,2020-04-04,66.0,Brunei,ASIA (EX. NEAR EAST)         ,379444.0,5770.0,"65,8","2,79","3,59","12,61",18600.0,"93,9","237,2","0,57","0,76","98,67",2,"18,79","3,45","0,036","0,561","0,403",0.00033000000000000005,4,14,38.0,0.00019,45.0,0.00022500000000000002,52.0,0.00026000000000000003,56.0,0.00028000000000000003,65.0,0.00032500000000000004,0,21,0
490,COVID_2019,Brunei,all,2020-04-05,73.0,Brunei,ASIA (EX. NEAR EAST)         ,379444.0,5770.0,"65,8","2,79","3,59","12,61",18600.0,"93,9","237,2","0,57","0,76","98,67",2,"18,79","3,45","0,036","0,561","0,403",0.00036500000000000004,4,14,45.0,0.00022500000000000002,52.0,0.00026000000000000003,56.0,0.00028000000000000003,65.0,0.00032500000000000004,66.0,0.00033000000000000005,0,21,0
491,COVID_2019,Brunei,all,2020-04-06,82.0,Brunei,ASIA (EX. NEAR EAST)         ,379444.0,5770.0,"65,8","2,79","3,59","12,61",18600.0,"93,9","237,2","0,57","0,76","98,67",2,"18,79","3,45","0,036","0,561","0,403",0.00041000000000000005,4,15,52.0,0.00026000000000000003,56.0,0.00028000000000000003,65.0,0.00032500000000000004,66.0,0.00033000000000000005,73.0,0.00036500000000000004,0,21,0
